env,seed,lam,delta_exact,delta_learned,eps_score,delta_M,exact_decision,learned_decision,preserved
Env2_Sokoban,1,0.059,0.025644980999999963,0.034329918414053334,0.008684937414053372,0.025644980999999963,decoy,decoy,True
Env2_Sokoban,1,0.06,0.025113539999999962,0.03381706412535301,0.008703524125353045,0.025113539999999962,decoy,decoy,True
Env2_Sokoban,1,0.061,0.02458209899999996,0.033304209836652686,0.008722110836652724,0.02458209899999996,decoy,decoy,True
Env2_Sokoban,1,0.062,0.02405065799999996,0.03279135554795236,0.008740697547952397,0.02405065799999996,decoy,decoy,True
Env2_Sokoban,1,0.063,0.023519216999999967,0.03227850125925204,0.00875928425925207,0.023519216999999967,decoy,decoy,True
Env2_Sokoban,1,0.064,0.022987775999999967,0.03176564697055171,0.008777870970551743,0.022987775999999967,decoy,decoy,True
Env2_Sokoban,1,0.065,0.022456334999999966,0.03125279268185139,0.008796457681851423,0.022456334999999966,decoy,decoy,True
Env2_Sokoban,1,0.066,0.021924893999999966,0.03073993839315106,0.008815044393151096,0.021924893999999966,decoy,decoy,True
Env2_Sokoban,1,0.067,0.021393452999999965,0.03022708410445074,0.008833631104450776,0.021393452999999965,decoy,decoy,True
Env2_Sokoban,1,0.068,0.020862011999999965,0.029714229815750413,0.008852217815750449,0.020862011999999965,decoy,decoy,True
Env2_Sokoban,1,0.069,0.020330570999999964,0.029201375527050093,0.008870804527050129,0.020330570999999964,decoy,decoy,True
Env2_Sokoban,1,0.07,0.019799129999999963,0.028688521238349765,0.008889391238349802,0.019799129999999963,decoy,decoy,True
Env2_Sokoban,1,0.071,0.01926768899999997,0.02817566694964945,0.008907977949649482,0.01926768899999997,decoy,decoy,True
Env2_Sokoban,1,0.072,0.01873624799999997,0.027662812660949124,0.008926564660949154,0.01873624799999997,decoy,decoy,True
Env2_Sokoban,1,0.073,0.01820480699999997,0.027149958372248803,0.008945151372248834,0.01820480699999997,decoy,decoy,True
Env2_Sokoban,1,0.074,0.017673365999999968,0.026637104083548475,0.008963738083548507,0.017673365999999968,decoy,decoy,True
Env2_Sokoban,1,0.075,0.017141924999999968,0.026124249794848155,0.008982324794848187,0.017141924999999968,decoy,decoy,True
Env2_Sokoban,1,0.076,0.016610483999999967,0.025611395506147834,0.009000911506147867,0.016610483999999967,decoy,decoy,True
Env2_Sokoban,1,0.077,0.016079042999999967,0.025098541217447506,0.00901949821744754,0.016079042999999967,decoy,decoy,True
Env2_Sokoban,1,0.078,0.015547601999999966,0.024585686928747186,0.00903808492874722,0.015547601999999966,decoy,decoy,True
Env2_Sokoban,1,0.079,0.015016160999999965,0.024072832640046858,0.009056671640046893,0.015016160999999965,decoy,decoy,True
Env2_Sokoban,1,0.08,0.014484719999999965,0.023559978351346537,0.009075258351346573,0.014484719999999965,decoy,decoy,True
Env2_Sokoban,1,0.081,0.013953278999999964,0.02304712406264621,0.009093845062646246,0.013953278999999964,decoy,decoy,True
Env2_Sokoban,1,0.082,0.013421837999999964,0.02253426977394589,0.009112431773945925,0.013421837999999964,decoy,decoy,True
Env2_Sokoban,1,0.083,0.012890396999999963,0.02202141548524556,0.009131018485245598,0.012890396999999963,decoy,decoy,True
Env2_Sokoban,1,0.084,0.012358955999999963,0.02150856119654524,0.009149605196545278,0.012358955999999963,decoy,decoy,True
Env2_Sokoban,1,0.085,0.011827514999999962,0.020995706907844913,0.009168191907844951,0.011827514999999962,decoy,decoy,True
Env2_Sokoban,1,0.086,0.011296073999999968,0.0204828526191446,0.009186778619144631,0.011296073999999968,decoy,decoy,True
Env2_Sokoban,1,0.087,0.010764632999999968,0.019969998330444272,0.009205365330444304,0.010764632999999968,decoy,decoy,True
Env2_Sokoban,1,0.088,0.010233191999999967,0.01945714404174395,0.009223952041743984,0.010233191999999967,decoy,decoy,True
Env2_Sokoban,1,0.089,0.009701750999999967,0.018944289753043624,0.009242538753043657,0.009701750999999967,decoy,decoy,True
Env2_Sokoban,1,0.09,0.009170309999999966,0.018431435464343303,0.009261125464343337,0.009170309999999966,decoy,decoy,True
Env2_Sokoban,1,0.091,0.008638868999999966,0.017918581175642975,0.00927971217564301,0.008638868999999966,decoy,decoy,True
Env2_Sokoban,1,0.092,0.008107427999999965,0.017405726886942655,0.00929829888694269,0.008107427999999965,decoy,decoy,True
Env2_Sokoban,1,0.093,0.007575986999999965,0.016892872598242327,0.009316885598242362,0.007575986999999965,decoy,decoy,True
Env2_Sokoban,1,0.094,0.007044545999999964,0.016380018309542006,0.009335472309542042,0.007044545999999964,decoy,decoy,True
Env2_Sokoban,1,0.095,0.0065131049999999635,0.01586716402084168,0.009354059020841715,0.0065131049999999635,decoy,decoy,True
Env2_Sokoban,1,0.096,0.005981663999999963,0.015354309732141358,0.009372645732141395,0.005981663999999963,decoy,decoy,True
Env2_Sokoban,1,0.097,0.005450222999999962,0.01484145544344103,0.009391232443441068,0.005450222999999962,decoy,decoy,True
Env2_Sokoban,1,0.098,0.004918781999999962,0.01432860115474071,0.009409819154740748,0.004918781999999962,decoy,decoy,True
Env2_Sokoban,1,0.099,0.004387340999999961,0.013815746866040382,0.00942840586604042,0.004387340999999961,decoy,decoy,True
Env2_Sokoban,1,0.1,0.0038558999999999607,0.013302892577340061,0.0094469925773401,0.0038558999999999607,decoy,decoy,True
Env2_Sokoban,1,0.101,0.00332445899999996,0.01279003828863974,0.00946557928863978,0.00332445899999996,decoy,decoy,True
Env2_Sokoban,1,0.102,0.0027930179999999666,0.01227718399993942,0.009484165999939453,0.0027930179999999666,decoy,decoy,True
Env2_Sokoban,1,0.103,0.002261576999999966,0.0117643297112391,0.009502752711239133,0.002261576999999966,decoy,decoy,True
Env2_Sokoban,1,0.104,0.0017301359999999655,0.011251475422538772,0.009521339422538806,0.0017301359999999655,decoy,decoy,True
Env2_Sokoban,1,0.105,0.001198694999999965,0.010738621133838451,0.009539926133838486,0.001198694999999965,decoy,decoy,True
Env2_Sokoban,1,0.106,0.0006672539999999644,0.010225766845138123,0.009558512845138159,0.0006672539999999644,decoy,decoy,True
Env2_Sokoban,1,0.107,0.00013581299999996382,0.009712912556437803,0.009577099556437839,0.00013581299999996382,decoy,decoy,True
Env2_Sokoban,1,0.108,-0.00039562800000003673,0.009200058267737475,0.009595686267737512,-0.00039562800000003673,safe,decoy,False
Env2_Sokoban,1,0.109,-0.0009270690000000373,0.008687203979037154,0.009614272979037192,-0.0009270690000000373,safe,decoy,False
Env2_Sokoban,1,0.11,-0.0014585100000000378,0.008174349690336827,0.009632859690336865,-0.0014585100000000378,safe,decoy,False
Env2_Sokoban,1,0.111,-0.0019899510000000384,0.007661495401636506,0.009651446401636544,-0.0019899510000000384,safe,decoy,False
Env2_Sokoban,1,0.112,-0.002521392000000039,0.0071486411129361785,0.009670033112936217,-0.002521392000000039,safe,decoy,False
Env2_Sokoban,1,0.113,-0.0030528330000000395,0.006635786824235858,0.009688619824235897,-0.0030528330000000395,safe,decoy,False
Env2_Sokoban,1,0.114,-0.00358427400000004,0.00612293253553553,0.00970720653553557,-0.00358427400000004,safe,decoy,False
Env2_Sokoban,1,0.115,-0.004115715000000041,0.0056100782468352095,0.00972579324683525,-0.004115715000000041,safe,decoy,False
Env2_Sokoban,1,0.116,-0.004647156000000041,0.005097223958134882,0.009744379958134923,-0.004647156000000041,safe,decoy,False
Env2_Sokoban,1,0.117,-0.005178597000000042,0.004584369669434561,0.009762966669434603,-0.005178597000000042,safe,decoy,False
Env2_Sokoban,1,0.118,-0.005710038000000042,0.0040715153807342405,0.009781553380734283,-0.005710038000000042,safe,decoy,False
Env2_Sokoban,1,0.119,-0.006241479000000036,0.00355866109203392,0.009800140092033956,-0.006241479000000036,safe,decoy,False
Env2_Sokoban,1,0.12,-0.006772920000000043,0.003045806803333592,0.009818726803333636,-0.006772920000000043,safe,decoy,False
Env2_Sokoban,1,0.121,-0.007304361000000037,0.0025329525146332715,0.009837313514633308,-0.007304361000000037,safe,decoy,False
Env2_Sokoban,1,0.122,-0.007835802000000044,0.002020098225932951,0.009855900225932995,-0.007835802000000044,safe,decoy,False
Env2_Sokoban,1,0.123,-0.008367243000000038,0.0015072439372326163,0.009874486937232654,-0.008367243000000038,safe,decoy,False
Env2_Sokoban,1,0.124,-0.008898684000000046,0.0009943896485322956,0.009893073648532341,-0.008898684000000046,safe,decoy,False
Env2_Sokoban,1,0.125,-0.00943012500000004,0.00048153535983197493,0.009911660359832014,-0.00943012500000004,safe,decoy,False
Env2_Sokoban,1,0.126,-0.009961566000000033,-3.131892886834575e-05,0.009930247071131687,-0.009961566000000033,safe,safe,True
Env2_Sokoban,1,0.127,-0.01049300700000004,-0.0005441732175686664,0.009948833782431374,-0.01049300700000004,safe,safe,True
Env2_Sokoban,1,0.128,-0.011024448000000034,-0.001057027506269001,0.009967420493731033,-0.011024448000000034,safe,safe,True
Env2_Sokoban,1,0.129,-0.011555889000000041,-0.0015698817949693217,0.00998600720503072,-0.011555889000000041,safe,safe,True
Env2_Sokoban,1,0.13,-0.012087330000000035,-0.0020827360836696424,0.010004593916330393,-0.012087330000000035,safe,safe,True
Env2_Sokoban,1,0.131,-0.012618771000000042,-0.002595590372369963,0.01002318062763008,-0.012618771000000042,safe,safe,True
Env2_Sokoban,1,0.132,-0.013150212000000036,-0.0031084446610702976,0.010041767338929738,-0.013150212000000036,safe,safe,True
Env2_Sokoban,1,0.133,-0.013681653000000044,-0.0036212989497706183,0.010060354050229425,-0.013681653000000044,safe,safe,True
Env2_Sokoban,1,0.134,-0.014213094000000037,-0.004134153238470939,0.010078940761529098,-0.014213094000000037,safe,safe,True
Env2_Sokoban,1,0.135,-0.014744535000000045,-0.00464700752717126,0.010097527472828785,-0.014744535000000045,safe,safe,True
Env2_Sokoban,1,0.136,-0.015275976000000038,-0.005159861815871594,0.010116114184128444,-0.015275976000000038,safe,safe,True
Env2_Sokoban,1,0.137,-0.015807417000000046,-0.005672716104571915,0.010134700895428131,-0.015807417000000046,safe,safe,True
Env2_Sokoban,1,0.138,-0.01633885800000004,-0.006185570393272236,0.010153287606727804,-0.01633885800000004,safe,safe,True
Env2_Sokoban,1,0.139,-0.016870299000000047,-0.006698424681972556,0.01017187431802749,-0.016870299000000047,safe,safe,True
Env2_Sokoban,1,0.14,-0.01740174000000004,-0.007211278970672891,0.01019046102932715,-0.01740174000000004,safe,safe,True
Env2_Sokoban,1,0.141,-0.017933181000000034,-0.007724133259373198,0.010209047740626837,-0.017933181000000034,safe,safe,True
Env2_Sokoban,1,0.142,-0.018464622000000028,-0.008236987548073518,0.01022763445192651,-0.018464622000000028,safe,safe,True
Env2_Sokoban,1,0.143,-0.018996063000000035,-0.008749841836773839,0.010246221163226196,-0.018996063000000035,safe,safe,True
Env2_Sokoban,1,0.144,-0.01952750400000003,-0.009262696125474174,0.010264807874525855,-0.01952750400000003,safe,safe,True
Env2_Sokoban,1,0.145,-0.020058945000000036,-0.009775550414174494,0.010283394585825542,-0.020058945000000036,safe,safe,True
Env2_Sokoban,1,0.146,-0.02059038600000003,-0.010288404702874815,0.010301981297125215,-0.02059038600000003,safe,safe,True
Env2_Sokoban,1,0.147,-0.021121827000000037,-0.010801258991575136,0.010320568008424902,-0.021121827000000037,safe,safe,True
Env2_Sokoban,1,0.148,-0.02165326800000003,-0.01131411328027547,0.010339154719724561,-0.02165326800000003,safe,safe,True
Env2_Sokoban,1,0.149,-0.02218470900000004,-0.01182696756897579,0.010357741431024248,-0.02218470900000004,safe,safe,True
Env2_Sokoban,1,0.15,-0.022716150000000032,-0.012339821857676112,0.01037632814232392,-0.022716150000000032,safe,safe,True
Env2_Sokoban,1,0.151,-0.02324759100000004,-0.012852676146376432,0.010394914853623607,-0.02324759100000004,safe,safe,True
Env2_Sokoban,1,0.152,-0.023779032000000033,-0.013365530435076753,0.01041350156492328,-0.023779032000000033,safe,safe,True
Env2_Sokoban,1,0.153,-0.02431047300000004,-0.013878384723777087,0.010432088276222953,-0.02431047300000004,safe,safe,True
Env2_Sokoban,1,0.154,-0.024841914000000034,-0.014391239012477408,0.010450674987522626,-0.024841914000000034,safe,safe,True
Env2_Sokoban,1,0.155,-0.025373355000000042,-0.014904093301177729,0.010469261698822313,-0.025373355000000042,safe,safe,True
Env2_Sokoban,1,0.156,-0.025904796000000035,-0.01541694758987805,0.010487848410121986,-0.025904796000000035,safe,safe,True
Env2_Sokoban,1,0.157,-0.026436237000000043,-0.015929801878578384,0.010506435121421659,-0.026436237000000043,safe,safe,True
Env2_Sokoban,1,0.158,-0.026967678000000037,-0.016442656167278705,0.010525021832721332,-0.026967678000000037,safe,safe,True
Env2_Sokoban,1,0.159,-0.027499119000000044,-0.016955510455979025,0.010543608544021019,-0.027499119000000044,safe,safe,True
Env2_Sokoban,1,0.16,-0.028030560000000038,-0.017468364744679346,0.010562195255320692,-0.028030560000000038,safe,safe,True
Env2_Sokoban,1,0.161,-0.028562001000000045,-0.01798121903337968,0.010580781966620365,-0.028562001000000045,safe,safe,True
Env2_Sokoban,1,0.162,-0.02909344200000004,-0.01849407332208,0.010599368677920037,-0.02909344200000004,safe,safe,True
Env2_Sokoban,1,0.163,-0.029624883000000046,-0.019006927610780322,0.010617955389219724,-0.029624883000000046,safe,safe,True
Env2_Sokoban,1,0.164,-0.03015632400000004,-0.019519781899480643,0.010636542100519397,-0.03015632400000004,safe,safe,True
Env2_Sokoban,1,0.165,-0.030687765000000047,-0.020032636188180977,0.01065512881181907,-0.030687765000000047,safe,safe,True
Env2_Sokoban,1,0.166,-0.03121920600000004,-0.020545490476881298,0.010673715523118743,-0.03121920600000004,safe,safe,True
Env2_Sokoban,1,0.167,-0.03175064700000005,-0.02105834476558162,0.01069230223441843,-0.03175064700000005,safe,safe,True
Env2_Sokoban,1,0.168,-0.03228208800000004,-0.02157119905428194,0.010710888945718103,-0.03228208800000004,safe,safe,True
Env2_Sokoban,1,0.169,-0.03281352900000005,-0.022084053342982274,0.010729475657017776,-0.03281352900000005,safe,safe,True
Env2_Sokoban,1,0.17,-0.03334497000000004,-0.022596907631682595,0.010748062368317449,-0.03334497000000004,safe,safe,True
Env2_Sokoban,1,0.171,-0.03387641100000005,-0.023109761920382915,0.010766649079617135,-0.03387641100000005,safe,safe,True
Env2_Sokoban,1,0.172,-0.03440785200000003,-0.023622616209083222,0.010785235790916808,-0.03440785200000003,safe,safe,True
Env2_Sokoban,1,0.173,-0.03493929300000004,-0.024135470497783557,0.010803822502216481,-0.03493929300000004,safe,safe,True
Env2_Sokoban,1,0.174,-0.03547073400000003,-0.024648324786483877,0.010822409213516154,-0.03547073400000003,safe,safe,True
Env2_Sokoban,1,0.175,-0.03600217500000004,-0.025161179075184198,0.010840995924815841,-0.03600217500000004,safe,safe,True
Env2_Sokoban,1,0.176,-0.03653361600000003,-0.02567403336388452,0.010859582636115514,-0.03653361600000003,safe,safe,True
Env2_Sokoban,1,0.177,-0.03706505700000004,-0.02618688765258484,0.0108781693474152,-0.03706505700000004,safe,safe,True
Env2_Sokoban,1,0.178,-0.037596498000000034,-0.026699741941285174,0.01089675605871486,-0.037596498000000034,safe,safe,True
Env2_Sokoban,1,0.179,-0.03812793900000004,-0.027212596229985495,0.010915342770014547,-0.03812793900000004,safe,safe,True
Env2_Sokoban,1,0.18,-0.038659380000000035,-0.027725450518685815,0.01093392948131422,-0.038659380000000035,safe,safe,True
Env2_Sokoban,1,0.181,-0.03919082100000004,-0.028238304807386136,0.010952516192613906,-0.03919082100000004,safe,safe,True
Env2_Sokoban,1,0.182,-0.039722262000000036,-0.02875115909608647,0.010971102903913565,-0.039722262000000036,safe,safe,True
Env2_Sokoban,1,0.183,-0.04025370300000004,-0.02926401338478679,0.010989689615213252,-0.04025370300000004,safe,safe,True
Env2_Sokoban,1,0.184,-0.04078514400000004,-0.029776867673487112,0.011008276326512925,-0.04078514400000004,safe,safe,True
Env2_Sokoban,1,0.185,-0.041316585000000045,-0.030289721962187433,0.011026863037812612,-0.041316585000000045,safe,safe,True
Env2_Sokoban,1,0.186,-0.04184802600000004,-0.030802576250887767,0.011045449749112271,-0.04184802600000004,safe,safe,True
Env2_Sokoban,1,0.187,-0.042379467000000046,-0.03131543053958809,0.011064036460411958,-0.042379467000000046,safe,safe,True
Env2_Sokoban,1,0.188,-0.04291090800000004,-0.03182828482828841,0.01108262317171163,-0.04291090800000004,safe,safe,True
Env2_Sokoban,1,0.189,-0.04344234900000005,-0.03234113911698873,0.011101209883011318,-0.04344234900000005,safe,safe,True
Env2_Sokoban,1,0.19,-0.04397379000000004,-0.032853993405689064,0.011119796594310977,-0.04397379000000004,safe,safe,True
Env2_Sokoban,1,0.191,-0.04450523100000005,-0.033366847694389384,0.011138383305610663,-0.04450523100000005,safe,safe,True
Env2_Sokoban,1,0.192,-0.04503667200000004,-0.033879701983089705,0.011156970016910336,-0.04503667200000004,safe,safe,True
Env2_Sokoban,1,0.193,-0.04556811300000005,-0.034392556271790026,0.011175556728210023,-0.04556811300000005,safe,safe,True
Env2_Sokoban,1,0.194,-0.04609955400000004,-0.03490541056049036,0.011194143439509682,-0.04609955400000004,safe,safe,True
Env2_Sokoban,1,0.195,-0.04663099500000005,-0.03541826484919068,0.011212730150809369,-0.04663099500000005,safe,safe,True
Env2_Sokoban,1,0.196,-0.047162436000000044,-0.035931119137891,0.011231316862109042,-0.047162436000000044,safe,safe,True
Env2_Sokoban,1,0.197,-0.04769387700000005,-0.03644397342659132,0.011249903573408729,-0.04769387700000005,safe,safe,True
Env2_Sokoban,1,0.198,-0.048225318000000045,-0.03695682771529166,0.011268490284708388,-0.048225318000000045,safe,safe,True
Env2_Sokoban,1,0.199,-0.04875675900000005,-0.03746968200399198,0.011287076996008075,-0.04875675900000005,safe,safe,True
Env2_Sokoban,1,0.2,-0.049288200000000046,-0.0379825362926923,0.011305663707307748,-0.049288200000000046,safe,safe,True
Env2_Sokoban,1,0.201,-0.04981964100000005,-0.03849539058139262,0.011324250418607434,-0.04981964100000005,safe,safe,True
Env2_Sokoban,1,0.202,-0.05035108200000005,-0.03900824487009294,0.011342837129907107,-0.05035108200000005,safe,safe,True
Env2_Sokoban,1,0.203,-0.050882523000000054,-0.039521099158793274,0.01136142384120678,-0.050882523000000054,safe,safe,True
Env2_Sokoban,1,0.204,-0.051413964000000034,-0.04003395344749358,0.011380010552506453,-0.051413964000000034,safe,safe,True
Env2_Sokoban,1,0.205,-0.05194540500000004,-0.0405468077361939,0.01139859726380614,-0.05194540500000004,safe,safe,True
Env2_Sokoban,1,0.206,-0.052476846000000035,-0.04105966202489422,0.011417183975105813,-0.052476846000000035,safe,safe,True
Env2_Sokoban,1,0.207,-0.05300828700000004,-0.04157251631359456,0.011435770686405486,-0.05300828700000004,safe,safe,True
Env2_Sokoban,1,0.208,-0.053539728000000036,-0.04208537060229488,0.011454357397705159,-0.053539728000000036,safe,safe,True
Env2_Sokoban,1,0.209,-0.054071169000000044,-0.0425982248909952,0.011472944109004846,-0.054071169000000044,safe,safe,True
Env2_Sokoban,1,0.21,-0.05460261000000004,-0.04311107917969552,0.011491530820304519,-0.05460261000000004,safe,safe,True
Env2_Sokoban,1,0.211,-0.055134051000000045,-0.043623933468395854,0.011510117531604191,-0.055134051000000045,safe,safe,True
